Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
CA-2015-131009,2015-01-03,2015-05-03,standard class,SC-20380,Shahid Collister,consumer,united states,el paso,texas,79907,central,FUR-CH-10001270,furniture,chairs,Harbour Creations Steel Folding Chair,362.25
CA-2015-131009,2015-01-03,2015-05-03,standard class,SC-20380,Shahid Collister,consumer,united states,el paso,texas,79907,central,FUR-FU-10001095,furniture,furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552
CA-2015-131009,2015-01-03,2015-05-03,standard class,SC-20380,Shahid Collister,consumer,united states,el paso,texas,79907,central,OFF-ST-10001469,office supplies,storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552
CA-2016-145814,,,standard class,KD-16345,Katherine Ducich,consumer,united states,new york city,new york,10035,east,OFF-BI-10003196,office supplies,binders,Accohide Poly Flexible Ring Binders,5.984
CA-2016-145814,,,standard class,KD-16345,Katherine Ducich,consumer,united states,new york city,new york,10035,east,TEC-PH-10002200,technology,phones,Aastra 6757i CT Wireless VoIP phone,861.76
CA-2015-138359,2015-01-04,2015-06-04,standard class,KH-16330,Katharine Harms,corporate,united states,revere,massachusetts,2151,east,OFF-ST-10000636,office supplies,storage,Rogers Profile Extra Capacity Storage Tub,66.96
CA-2015-138359,2015-01-04,2015-06-04,standard class,KH-16330,Katharine Harms,corporate,united states,revere,massachusetts,2151,east,OFF-BI-10000145,office supplies,binders,Zipper Ring Binder Pockets,6.24
CA-2018-131807,2018-05-10,2018-10-10,standard class,GG-14650,Greg Guthrie,corporate,united states,chico,california,95928,west,FUR-CH-10001190,furniture,chairs,Global Deluxe High-Back Office Chair in Storm,435.168
CA-2018-131807,2018-05-10,2018-10-10,standard class,GG-14650,Greg Guthrie,corporate,united states,chico,california,95928,west,OFF-FA-10002780,office supplies,fasteners,Staples,14.9
CA-2018-131807,2018-05-10,2018-10-10,standard class,GG-14650,Greg Guthrie,corporate,united states,chico,california,95928,west,OFF-AP-10004052,office supplies,appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8
CA-2018-131807,2018-05-10,2018-10-10,standard class,GG-14650,Greg Guthrie,corporate,united states,chico,california,95928,west,FUR-FU-10004666,furniture,furnishings,DAX Clear Channel Poster Frame,72.9
CA-2018-131807,2018-05-10,2018-10-10,standard class,GG-14650,Greg Guthrie,corporate,united states,chico,california,95928,west,FUR-TA-10004086,furniture,tables,KI Adjustable-Height Table,206.352
CA-2018-131807,2018-05-10,2018-10-10,standard class,GG-14650,Greg Guthrie,corporate,united states,chico,california,95928,west,TEC-PH-10000702,technology,phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992
CA-2018-104864,,,second class,JS-15685,Jim Sink,corporate,united states,miramar,florida,33023,south,OFF-ST-10002301,office supplies,storage,Tennsco Commercial Shelving,81.36
CA-2018-104864,,,second class,JS-15685,Jim Sink,corporate,united states,miramar,florida,33023,south,OFF-BI-10001636,office supplies,binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
CA-2018-104864,,,second class,JS-15685,Jim Sink,corporate,united states,miramar,florida,33023,south,OFF-AP-10002684,office supplies,appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
CA-2018-104864,,,second class,JS-15685,Jim Sink,corporate,united states,miramar,florida,33023,south,OFF-PA-10004609,office supplies,paper,Xerox 221,20.736
CA-2018-104864,,,second class,JS-15685,Jim Sink,corporate,united states,miramar,florida,33023,south,OFF-PA-10003309,office supplies,paper,Xerox 211,41.472
CA-2016-138219,,,standard class,BP-11095,Bart Pistole,corporate,united states,los angeles,california,90049,west,OFF-PA-10000380,office supplies,paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
CA-2017-157707,2017-10-10,2017-12-10,first class,CC-12610,Corey Catlett,corporate,united states,denver,colorado,80219,west,FUR-BO-10001567,furniture,bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882
CA-2017-157707,2017-10-10,2017-12-10,first class,CC-12610,Corey Catlett,corporate,united states,denver,colorado,80219,west,TEC-PH-10002583,technology,phones,iOttie HLCRIO102 Car Mount,15.992
CA-2017-157707,2017-10-10,2017-12-10,first class,CC-12610,Corey Catlett,corporate,united states,denver,colorado,80219,west,FUR-CH-10004853,furniture,chairs,"Global Manager's Adjustable Task Chair, Storm",120.784
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,TEC-PH-10003580,technology,phones,Cisco IP Phone 7961G-GE VoIP phone,519.792
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,TEC-AC-10004227,technology,accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-PA-10002787,office supplies,paper,Xerox 227,10.368
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10003981,office supplies,binders,"Avery Durable Plastic 1"" Binders",2.724
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,FUR-FU-10001488,furniture,furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10003727,office supplies,binders,Avery Durable Slant Ring Binders With Label Holder,3.762
US-2016-126753,,,standard class,SP-20860,Sung Pak,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-PA-10000130,office supplies,paper,Xerox 199,10.272
CA-2015-166051,,2015-05-06,standard class,JK-15625,Jim Karlsson,consumer,united states,jackson,mississippi,39212,south,TEC-PH-10002680,technology,phones,Samsung Galaxy Note 3,659.97
CA-2015-166051,,2015-05-06,standard class,JK-15625,Jim Karlsson,consumer,united states,jackson,mississippi,39212,south,TEC-PH-10002538,technology,phones,Grandstream GXP1160 VoIP phone,113.73
CA-2016-113040,,,standard class,CC-12100,Chad Cunningham,home office,united states,los angeles,california,90045,west,OFF-BI-10001249,office supplies,binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104
CA-2015-103800,2015-03-01,2015-07-01,standard class,DP-13000,Darren Powers,consumer,united states,houston,texas,77095,central,OFF-PA-10000174,office supplies,paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448
CA-2015-113383,2015-10-09,,first class,SF-20065,Sandra Flanagan,consumer,united states,clifton,new jersey,7011,east,OFF-AP-10004532,office supplies,appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
CA-2015-113383,2015-10-09,,first class,SF-20065,Sandra Flanagan,consumer,united states,clifton,new jersey,7011,east,FUR-FU-10001986,furniture,furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9
CA-2018-152499,,,second class,EH-13765,Edward Hooks,corporate,united states,chicago,illinois,60623,central,OFF-FA-10002975,office supplies,fasteners,Staples,15.12
CA-2018-152499,,,second class,EH-13765,Edward Hooks,corporate,united states,chicago,illinois,60623,central,OFF-AR-10003481,office supplies,art,Newell 348,7.872
CA-2017-151498,,,first class,DN-13690,Duane Noonan,consumer,united states,seattle,washington,98115,west,OFF-BI-10004967,office supplies,binders,Round Ring Binders,8.32
CA-2017-137939,,,second class,PJ-19015,Pauline Johnson,consumer,united states,long beach,new york,11561,east,TEC-PH-10003589,technology,phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
US-2017-117793,,,standard class,MA-17560,Matt Abelman,home office,united states,sheboygan,wisconsin,53081,central,OFF-LA-10002945,office supplies,labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2
US-2017-117793,,,standard class,MA-17560,Matt Abelman,home office,united states,sheboygan,wisconsin,53081,central,OFF-LA-10003537,office supplies,labels,Avery 515,37.59
US-2017-117793,,,standard class,MA-17560,Matt Abelman,home office,united states,sheboygan,wisconsin,53081,central,OFF-ST-10002406,office supplies,storage,Pizazz Global Quick File,14.97
US-2017-117793,,,standard class,MA-17560,Matt Abelman,home office,united states,sheboygan,wisconsin,53081,central,TEC-AC-10003433,technology,accessories,Maxell 4.7GB DVD+R 5/Pack,1.98
CA-2017-133872,,,first class,VM-21835,Vivian Mathis,consumer,united states,boca raton,florida,33433,south,OFF-BI-10002082,office supplies,binders,GBC Twin Loop Wire Binding Elements,39.936
CA-2017-133872,,,first class,VM-21835,Vivian Mathis,consumer,united states,boca raton,florida,33433,south,TEC-AC-10000521,technology,accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464
US-2016-165743,,,second class,MM-18055,Michelle Moray,consumer,united states,aurora,colorado,80013,west,OFF-BI-10001982,office supplies,binders,Wilson Jones Custom Binder Spines & Labels,4.896
US-2016-165743,,,second class,MM-18055,Michelle Moray,consumer,united states,aurora,colorado,80013,west,FUR-BO-10002268,furniture,bookcases,Sauder Barrister Bookcases,145.764
US-2016-165743,,,second class,MM-18055,Michelle Moray,consumer,united states,aurora,colorado,80013,west,OFF-BI-10001758,office supplies,binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612
US-2018-105998,2018-03-11,2018-05-11,first class,CR-12580,Clay Rozendal,home office,united states,san diego,california,92037,west,TEC-AC-10004469,technology,accessories,Microsoft Sculpt Comfort Mouse,199.75
US-2018-105998,2018-03-11,2018-05-11,first class,CR-12580,Clay Rozendal,home office,united states,san diego,california,92037,west,FUR-TA-10001095,furniture,tables,Chromcraft Round Conference Tables,1673.184
US-2015-148194,2015-04-05,2015-07-05,first class,BS-11365,Bill Shonely,corporate,united states,seattle,washington,98105,west,FUR-FU-10001852,furniture,furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18
US-2015-148194,2015-04-05,2015-07-05,first class,BS-11365,Bill Shonely,corporate,united states,seattle,washington,98105,west,OFF-AP-10000696,office supplies,appliances,Holmes Odor Grabber,57.68
US-2016-151407,2016-08-11,2016-12-11,standard class,RD-19585,Rob Dowd,consumer,united states,dubuque,iowa,52001,central,TEC-PH-10003885,technology,phones,Cisco SPA508G,263.96
CA-2016-110870,2016-12-12,,first class,KD-16270,Karen Daniels,consumer,united states,los angeles,california,90032,west,TEC-AC-10002926,technology,accessories,Logitech Wireless Marathon Mouse M705,299.94
CA-2016-110870,2016-12-12,,first class,KD-16270,Karen Daniels,consumer,united states,los angeles,california,90032,west,OFF-SU-10001225,office supplies,supplies,Staple remover,25.76
CA-2015-143210,2015-01-12,2015-03-12,first class,AA-10645,Anna Andreadi,consumer,united states,lowell,massachusetts,1852,east,TEC-PH-10004434,technology,phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9
CA-2015-143210,2015-01-12,2015-03-12,first class,AA-10645,Anna Andreadi,consumer,united states,lowell,massachusetts,1852,east,FUR-FU-10003878,furniture,furnishings,"Linden 10"" Round Wall Clock, Black",45.84
CA-2015-143210,2015-01-12,2015-03-12,first class,AA-10645,Anna Andreadi,consumer,united states,lowell,massachusetts,1852,east,FUR-FU-10002268,furniture,furnishings,Ultra Door Push Plate,9.82
CA-2017-139808,2017-07-10,2017-11-10,standard class,MC-18100,Mick Crebagga,consumer,united states,marysville,washington,98270,west,OFF-FA-10001883,office supplies,fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36
CA-2016-110863,,,standard class,AA-10645,Anna Andreadi,consumer,united states,oklahoma city,oklahoma,73120,central,OFF-ST-10002756,office supplies,storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
CA-2016-110863,,,standard class,AA-10645,Anna Andreadi,consumer,united states,oklahoma city,oklahoma,73120,central,OFF-PA-10000474,office supplies,paper,Easy-staple paper,106.32
CA-2016-110863,,,standard class,AA-10645,Anna Andreadi,consumer,united states,oklahoma city,oklahoma,73120,central,FUR-CH-10002073,furniture,chairs,Hon Olson Stacker Chairs,1323.9
CA-2015-127859,,,second class,QJ-19255,Quincy Jones,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-PA-10003641,office supplies,paper,Xerox 1909,126.624
US-2016-136427,,,first class,JM-16195,Justin MacKendrick,consumer,united states,aurora,colorado,80013,west,TEC-PH-10002070,technology,phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944
CA-2018-120168,,,same day,TB-21625,Trudy Brown,consumer,united states,new york city,new york,10009,east,OFF-BI-10004519,office supplies,binders,GBC DocuBind P100 Manual Binding Machine,663.92
CA-2018-120168,,,same day,TB-21625,Trudy Brown,consumer,united states,new york city,new york,10009,east,TEC-AC-10002167,technology,accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.0
CA-2018-120168,,,same day,TB-21625,Trudy Brown,consumer,united states,new york city,new york,10009,east,OFF-FA-10000936,office supplies,fasteners,Acco Hot Clips Clips to Go,3.29
CA-2018-120168,,,same day,TB-21625,Trudy Brown,consumer,united states,new york city,new york,10009,east,FUR-FU-10000732,furniture,furnishings,Eldon 200 Class Desk Accessories,18.84
US-2015-131870,2015-09-09,2015-11-09,first class,NF-18595,Nicole Fjeld,home office,united states,lancaster,ohio,43130,east,FUR-FU-10002501,furniture,furnishings,Nu-Dell Executive Frame,60.672
US-2015-131870,2015-09-09,2015-11-09,first class,NF-18595,Nicole Fjeld,home office,united states,lancaster,ohio,43130,east,OFF-AR-10000634,office supplies,art,Newell 320,30.816
CA-2018-114804,,,second class,BF-11020,Barry Französisch,corporate,united states,modesto,california,95351,west,TEC-PH-10001700,technology,phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792
CA-2018-167227,2018-02-11,2018-05-11,first class,NP-18670,Nora Paige,consumer,united states,saint louis,missouri,63116,central,OFF-AP-10001962,office supplies,appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9
CA-2018-167227,2018-02-11,2018-05-11,first class,NP-18670,Nora Paige,consumer,united states,saint louis,missouri,63116,central,OFF-PA-10001838,office supplies,paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
CA-2015-129189,,,standard class,HM-14860,Harry Marie,corporate,united states,dallas,texas,75217,central,OFF-AP-10000124,office supplies,appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992
CA-2015-129189,,,standard class,HM-14860,Harry Marie,corporate,united states,dallas,texas,75217,central,OFF-EN-10003567,office supplies,envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92
CA-2015-129189,,,standard class,HM-14860,Harry Marie,corporate,united states,dallas,texas,75217,central,FUR-CH-10004997,furniture,chairs,Hon Every-Day Series Multi-Task Chairs,657.93
CA-2015-129189,,,standard class,HM-14860,Harry Marie,corporate,united states,dallas,texas,75217,central,OFF-BI-10000494,office supplies,binders,Acco Economy Flexible Poly Round Ring Binder,1.044
CA-2016-132465,2016-11-09,,second class,DM-13525,Don Miller,corporate,united states,new york city,new york,10035,east,FUR-FU-10000277,furniture,furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
CA-2016-132465,2016-11-09,,second class,DM-13525,Don Miller,corporate,united states,new york city,new york,10035,east,OFF-ST-10003641,office supplies,storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8
CA-2016-132465,2016-11-09,,second class,DM-13525,Don Miller,corporate,united states,new york city,new york,10035,east,TEC-AC-10001998,technology,accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
CA-2016-132465,2016-11-09,,second class,DM-13525,Don Miller,corporate,united states,new york city,new york,10035,east,OFF-ST-10001932,office supplies,storage,Fellowes Staxonsteel Drawer Files,772.68
CA-2017-166373,,,standard class,JF-15565,Jill Fjeld,consumer,united states,san antonio,texas,78207,central,TEC-AC-10002323,technology,accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08
CA-2017-158806,2017-07-01,2017-11-01,standard class,NM-18520,Neoma Murray,consumer,united states,amarillo,texas,79109,central,FUR-FU-10004270,furniture,furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076
CA-2017-158806,2017-07-01,2017-11-01,standard class,NM-18520,Neoma Murray,consumer,united states,amarillo,texas,79109,central,OFF-PA-10004621,office supplies,paper,Xerox 212,25.92
CA-2016-119690,,,first class,MV-17485,Mark Van Huff,consumer,united states,houston,texas,77041,central,OFF-PA-10001019,office supplies,paper,Xerox 1884,47.952
CA-2016-119690,,,first class,MV-17485,Mark Van Huff,consumer,united states,houston,texas,77041,central,OFF-BI-10000201,office supplies,binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984
CA-2016-119690,,,first class,MV-17485,Mark Van Huff,consumer,united states,houston,texas,77041,central,FUR-FU-10004587,furniture,furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384
CA-2016-119690,,,first class,MV-17485,Mark Van Huff,consumer,united states,houston,texas,77041,central,OFF-LA-10001613,office supplies,labels,Avery File Folder Labels,4.608
CA-2016-153738,,,first class,AG-10270,Alejandro Grove,consumer,united states,lawrence,massachusetts,1841,east,OFF-BI-10001308,office supplies,binders,GBC Standard Plastic Binding Systems' Combs,37.68
CA-2018-169012,2018-10-07,,standard class,BF-11275,Beth Fritzler,corporate,united states,columbus,georgia,31907,south,OFF-AP-10003278,office supplies,appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91
CA-2018-109393,,2018-02-07,second class,JC-15775,John Castell,consumer,united states,los angeles,california,90032,west,FUR-BO-10003966,furniture,bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999
CA-2018-121489,,,second class,CM-11815,Candace McMahon,corporate,united states,seattle,washington,98115,west,FUR-CH-10004698,furniture,chairs,"Padded Folding Chairs, Black, 4/Carton",388.704
CA-2018-121489,,,second class,CM-11815,Candace McMahon,corporate,united states,seattle,washington,98115,west,OFF-ST-10000025,office supplies,storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
CA-2018-121489,,,second class,CM-11815,Candace McMahon,corporate,united states,seattle,washington,98115,west,TEC-AC-10000682,technology,accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18
US-2018-133081,2018-11-03,,standard class,PV-18985,Paul Van Hugh,home office,united states,cambridge,massachusetts,2138,east,TEC-AC-10001772,technology,accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
US-2018-133081,2018-11-03,,standard class,PV-18985,Paul Van Hugh,home office,united states,cambridge,massachusetts,2138,east,FUR-FU-10001379,furniture,furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72
CA-2018-165008,,,second class,DO-13645,Doug O'Connell,consumer,united states,salt lake city,utah,84106,west,OFF-BI-10002794,office supplies,binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056
CA-2017-145611,,,standard class,HA-14905,Helen Abelman,consumer,united states,new york city,new york,10035,east,OFF-AP-10001005,office supplies,appliances,Honeywell Quietcare HEPA Air Cleaner,393.25
CA-2017-113600,,,second class,SH-20395,Shahid Hopkins,consumer,united states,cuyahoga falls,ohio,44221,east,OFF-BI-10000201,office supplies,binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214
CA-2018-130834,2018-03-11,2018-06-11,second class,JM-16195,Justin MacKendrick,consumer,united states,wilmington,north carolina,28403,south,OFF-PA-10003673,office supplies,paper,Strathmore Photo Mount Cards,16.272
CA-2017-168543,2017-03-07,2017-07-07,standard class,DK-13225,Dean Katz,corporate,united states,new york city,new york,10035,east,OFF-AP-10000938,office supplies,appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86
CA-2015-144974,,,standard class,CM-12715,Craig Molinari,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-BI-10003274,office supplies,binders,"Avery Durable Slant Ring Binders, No Labels",5.97
CA-2015-144974,,,standard class,CM-12715,Craig Molinari,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10001095,furniture,furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184
CA-2015-144974,,,standard class,CM-12715,Craig Molinari,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-AP-10001492,office supplies,appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376
CA-2015-109904,,,second class,BF-10975,Barbara Fisher,corporate,united states,new york city,new york,10009,east,OFF-AR-10004999,office supplies,art,Newell 315,17.94
CA-2018-152205,,2018-05-10,standard class,SF-20965,Sylvia Foulston,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10004094,office supplies,binders,GBC Standard Plastic Binding Systems Combs,2.655
CA-2016-121188,,2016-04-09,standard class,CB-12025,Cassandra Brandow,consumer,united states,los angeles,california,90049,west,OFF-ST-10001490,office supplies,storage,"Hot File 7-Pocket, Floor Stand",892.35
CA-2016-121188,,2016-04-09,standard class,CB-12025,Cassandra Brandow,consumer,united states,los angeles,california,90049,west,FUR-BO-10004695,furniture,bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666
CA-2016-121188,,2016-04-09,standard class,CB-12025,Cassandra Brandow,consumer,united states,los angeles,california,90049,west,OFF-ST-10000736,office supplies,storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82
CA-2016-121188,,2016-04-09,standard class,CB-12025,Cassandra Brandow,consumer,united states,los angeles,california,90049,west,OFF-BI-10001617,office supplies,binders,GBC Wire Binding Combs,41.36
CA-2016-121188,,2016-04-09,standard class,CB-12025,Cassandra Brandow,consumer,united states,los angeles,california,90049,west,TEC-PH-10003589,technology,phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176
CA-2016-121188,,2016-04-09,standard class,CB-12025,Cassandra Brandow,consumer,united states,los angeles,california,90049,west,FUR-FU-10003981,furniture,furnishings,Eldon Wave Desk Accessories,4.16
CA-2016-156013,,,standard class,TC-20980,Tamara Chand,corporate,united states,long beach,new york,11561,east,OFF-PA-10001970,office supplies,paper,Xerox 1881,61.4
CA-2016-156013,,,standard class,TC-20980,Tamara Chand,corporate,united states,long beach,new york,11561,east,OFF-BI-10002437,office supplies,binders,Recycled Premium Regency Composition Covers,24.448
CA-2017-132997,2017-07-11,2017-09-11,first class,LW-17215,Luke Weiss,consumer,united states,rochester,new york,14609,east,TEC-PH-10000586,technology,phones,AT&T SB67148 SynJ,263.96
CA-2017-132997,2017-07-11,2017-09-11,first class,LW-17215,Luke Weiss,consumer,united states,rochester,new york,14609,east,TEC-PH-10003811,technology,phones,Jabra Supreme Plus Driver Edition Headset,359.97
CA-2017-132997,2017-07-11,2017-09-11,first class,LW-17215,Luke Weiss,consumer,united states,rochester,new york,14609,east,OFF-PA-10004983,office supplies,paper,Xerox 23,12.96
CA-2017-132997,2017-07-11,2017-09-11,first class,LW-17215,Luke Weiss,consumer,united states,rochester,new york,14609,east,OFF-ST-10003479,office supplies,storage,"Eldon Base for stackable storage shelf, platinum",116.82
CA-2017-132997,2017-07-11,2017-09-11,first class,LW-17215,Luke Weiss,consumer,united states,rochester,new york,14609,east,OFF-BI-10004318,office supplies,binders,Ibico EB-19 Dual Function Manual Binding System,276.784
US-2016-160563,,,standard class,NS-18640,Noel Staavos,corporate,united states,san francisco,california,94109,west,TEC-AC-10002567,technology,accessories,Logitech G602 Wireless Gaming Mouse,239.97
US-2016-160563,,,standard class,NS-18640,Noel Staavos,corporate,united states,san francisco,california,94109,west,FUR-FU-10001731,furniture,furnishings,Acrylic Self-Standing Desk Frames,16.02
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,OFF-ST-10002743,office supplies,storage,SAFCO Boltless Steel Shelving,454.56
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,FUR-FU-10002116,furniture,furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,FUR-CH-10003199,furniture,chairs,Office Star - Contemporary Task Swivel Chair,310.744
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,OFF-AR-10003158,office supplies,art,Fluorescent Highlighters by Dixon,12.736
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,OFF-BI-10000301,office supplies,binders,GBC Instant Report Kit,6.47
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,OFF-BI-10000343,office supplies,binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748
CA-2018-151750,2018-01-01,2018-05-01,standard class,JM-15250,Janet Martin,consumer,united states,huntsville,texas,77340,central,OFF-AP-10004708,office supplies,appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224
CA-2016-106187,,,standard class,RF-19345,Randy Ferguson,corporate,united states,east point,georgia,30344,south,FUR-FU-10000794,furniture,furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42
CA-2016-106187,,,standard class,RF-19345,Randy Ferguson,corporate,united states,east point,georgia,30344,south,OFF-BI-10004519,office supplies,binders,GBC DocuBind P100 Manual Binding Machine,165.98
CA-2016-106187,,,standard class,RF-19345,Randy Ferguson,corporate,united states,east point,georgia,30344,south,TEC-AC-10001590,technology,accessories,Dell Slim USB Multimedia Keyboard,75.0
US-2017-164945,,,standard class,CA-12055,Cathy Armstrong,home office,united states,new york city,new york,10009,east,OFF-BI-10001524,office supplies,binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272
CA-2016-150714,,2016-01-11,standard class,KH-16690,Kristen Hastings,corporate,united states,springfield,oregon,97477,west,OFF-LA-10001474,office supplies,labels,Avery 477,146.544
CA-2016-150714,,2016-01-11,standard class,KH-16690,Kristen Hastings,corporate,united states,springfield,oregon,97477,west,OFF-PA-10001497,office supplies,paper,Xerox 1914,131.904
CA-2016-150714,,2016-01-11,standard class,KH-16690,Kristen Hastings,corporate,united states,springfield,oregon,97477,west,OFF-AP-10003287,office supplies,appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88
CA-2016-150714,,2016-01-11,standard class,KH-16690,Kristen Hastings,corporate,united states,springfield,oregon,97477,west,OFF-BI-10002982,office supplies,binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301
CA-2016-150714,,2016-01-11,standard class,KH-16690,Kristen Hastings,corporate,united states,springfield,oregon,97477,west,OFF-ST-10001809,office supplies,storage,Fellowes Officeware Wire Shelving,718.64
CA-2017-105753,,,standard class,LC-16960,Lindsay Castell,home office,united states,arlington,virginia,22204,south,FUR-FU-10000246,furniture,furnishings,Aluminum Document Frame,61.1
CA-2018-120894,,2018-02-05,standard class,JL-15130,Jack Lebron,consumer,united states,wilmington,north carolina,28403,south,OFF-AP-10000252,office supplies,appliances,Harmony HEPA Quiet Air Purifiers,28.08
CA-2017-106621,,2017-01-10,second class,DM-12955,Dario Medina,corporate,united states,yuma,arizona,85364,west,OFF-AR-10002375,office supplies,art,Newell 351,10.496
CA-2016-107020,2016-10-07,,standard class,MV-18190,Mike Vittorini,consumer,united states,san bernardino,california,92404,west,OFF-BI-10003719,office supplies,binders,Large Capacity Hanging Post Binders,39.92
